日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
112/03/14,400 台中市,FL6 豌豆 甜豌豆 ,92.2,77.4,43.4,71.5,312
112/03/15,400 台中市,FL6 豌豆 甜豌豆 ,98.3,79.9,47.3,80.4,471
112/03/17,400 台中市,FL6 豌豆 甜豌豆 ,89.4,74.9,50.8,71.5,730
112/03/18,400 台中市,FL6 豌豆 甜豌豆 ,87.7,67.0,40.3,67.4,504
112/03/19,400 台中市,FL6 豌豆 甜豌豆 ,79.2,59.1,40.8,54.5,412
112/03/21,400 台中市,FL6 豌豆 甜豌豆 ,87.0,73.7,41.0,71.2,488
112/03/22,400 台中市,FL6 豌豆 甜豌豆 ,77.8,58.2,26.0,56.8,450
112/03/23,400 台中市,FL6 豌豆 甜豌豆 ,70.2,50.2,31.4,49.7,403
112/03/24,400 台中市,FL6 豌豆 甜豌豆 ,61.8,39.8,29.5,46.6,561
112/03/25,400 台中市,FL6 豌豆 甜豌豆 ,65.8,42.9,19.7,45.3,565
112/03/26,400 台中市,FL6 豌豆 甜豌豆 ,57.0,32.4,26.2,33.7,544
112/03/28,400 台中市,FL6 豌豆 甜豌豆 ,77.7,40.3,27.7,38.7,281
112/03/29,400 台中市,FL6 豌豆 甜豌豆 ,82.2,39.3,21.4,45.2,414
112/03/30,400 台中市,FL6 豌豆 甜豌豆 ,95.8,51.8,24.5,57.1,305
112/03/31,400 台中市,FL6 豌豆 甜豌豆 ,113.3,51.2,28.3,63.6,410
112/04/01,400 台中市,FL6 豌豆 甜豌豆 ,118.5,48.6,28.8,62.4,397
112/04/02,400 台中市,FL6 豌豆 甜豌豆 ,103.0,58.7,30.2,63.3,534
112/04/03,400 台中市,FL6 豌豆 甜豌豆 ,53.3,44.6,27.0,47.7,314
112/04/04,400 台中市,FL6 豌豆 甜豌豆 ,103.5,59.1,32.3,62.8,591
112/04/07,400 台中市,FL6 豌豆 甜豌豆 ,80.8,42.3,23.8,43.8,594
112/04/08,400 台中市,FL6 豌豆 甜豌豆 ,74.0,45.1,18.0,41.5,217
112/04/09,400 台中市,FL6 豌豆 甜豌豆 ,105.0,48.5,28.0,71.0,70
112/04/11,400 台中市,FL6 豌豆 甜豌豆 ,113.0,113.0,38.0,98.0,65
112/04/12,400 台中市,FL6 豌豆 甜豌豆 ,110.5,65.0,44.0,75.6,81
112/04/13,400 台中市,FL6 豌豆 甜豌豆 ,81.0,71.3,42.5,70.9,89
112/04/14,400 台中市,FL6 豌豆 甜豌豆 ,118.0,83.0,52.5,87.1,51
112/04/15,400 台中市,FL6 豌豆 甜豌豆 ,131.0,87.5,61.5,87.7,124
112/04/16,400 台中市,FL6 豌豆 甜豌豆 ,118.7,69.5,41.7,80.3,139
112/04/18,400 台中市,FL6 豌豆 甜豌豆 ,113.0,77.0,50.5,85.4,202
112/04/19,400 台中市,FL6 豌豆 甜豌豆 ,83.0,56.0,24.0,53.0,370
112/04/20,400 台中市,FL6 豌豆 甜豌豆 ,128.0,75.0,56.0,66.2,181
112/04/21,400 台中市,FL6 豌豆 甜豌豆 ,133.0,62.7,40.0,72.1,47
112/04/22,400 台中市,FL6 豌豆 甜豌豆 ,145.5,88.0,49.0,76.5,167
112/04/23,400 台中市,FL6 豌豆 甜豌豆 ,161.0,88.0,51.0,87.8,29
112/04/25,400 台中市,FL6 豌豆 甜豌豆 ,163.0,158.0,88.0,112.1,33
112/04/26,400 台中市,FL6 豌豆 甜豌豆 ,48.0,41.5,35.0,41.5,40
112/04/28,400 台中市,FL6 豌豆 甜豌豆 ,168.0,128.0,88.0,111.2,31
112/04/29,400 台中市,FL6 豌豆 甜豌豆 ,77.0,59.5,45.0,62.3,212
112/04/30,400 台中市,FL6 豌豆 甜豌豆 ,88.0,38.0,26.0,65.6,60
112/05/02,400 台中市,FL6 豌豆 甜豌豆 ,160.0,81.0,35.0,75.6,29
112/05/03,400 台中市,FL6 豌豆 甜豌豆 ,10.0,10.0,10.0,10.0,12
112/05/04,400 台中市,FL6 豌豆 甜豌豆 ,36.0,36.0,36.0,36.0,12
112/05/05,400 台中市,FL6 豌豆 甜豌豆 ,21.0,20.5,20.0,20.5,25
112/05/07,400 台中市,FL6 豌豆 甜豌豆 ,20.0,17.5,15.0,18.2,19
112/05/11,400 台中市,FL6 豌豆 甜豌豆 ,18.0,17.0,15.0,16.7,53
112/05/14,400 台中市,FL6 豌豆 甜豌豆 ,11.0,10.5,10.0,10.8,61
112/05/26,400 台中市,FL6 豌豆 甜豌豆 ,55.0,32.5,10.0,32.5,80
112/06/04,400 台中市,FL6 豌豆 甜豌豆 ,48.0,48.0,48.0,48.0,8
112/06/25,400 台中市,FL6 豌豆 甜豌豆 ,30.0,30.0,30.0,30.0,4
112/07/11,400 台中市,FL6 豌豆 甜豌豆 ,5.0,4.5,4.0,4.1,200
112/07/29,400 台中市,FL6 豌豆 甜豌豆 ,109.0,87.0,65.0,92.3,284
112/08/24,400 台中市,FL6 豌豆 甜豌豆 ,100.0,90.0,80.0,98.2,44
112/09/15,400 台中市,FL6 豌豆 甜豌豆 ,124.0,124.0,124.0,124.0,84
112/09/16,400 台中市,FL6 豌豆 甜豌豆 ,62.0,54.7,51.0,51.5,176
112/10/12,400 台中市,FL6 豌豆 甜豌豆 ,207.0,207.0,207.0,207.0,15
112/10/15,400 台中市,FL6 豌豆 甜豌豆 ,185.0,185.0,185.0,185.0,12
112/10/17,400 台中市,FL6 豌豆 甜豌豆 ,165.0,157.5,150.0,161.7,46
112/10/18,400 台中市,FL6 豌豆 甜豌豆 ,123.0,123.0,123.0,123.0,10
112/10/31,400 台中市,FL6 豌豆 甜豌豆 ,107.0,107.0,107.0,107.0,5
112/11/01,400 台中市,FL6 豌豆 甜豌豆 ,113.0,113.0,113.0,113.0,3
112/11/02,400 台中市,FL6 豌豆 甜豌豆 ,160.0,160.0,160.0,160.0,14
112/11/03,400 台中市,FL6 豌豆 甜豌豆 ,104.0,95.0,86.0,100.4,15
112/11/05,400 台中市,FL6 豌豆 甜豌豆 ,158.0,134.0,93.0,135.1,60
112/11/07,400 台中市,FL6 豌豆 甜豌豆 ,137.5,112.2,60.5,114.1,158
112/11/08,400 台中市,FL6 豌豆 甜豌豆 ,112.0,90.8,72.5,90.4,163
112/11/09,400 台中市,FL6 豌豆 甜豌豆 ,120.5,91.0,22.5,74.6,76
112/11/10,400 台中市,FL6 豌豆 甜豌豆 ,111.0,69.3,41.0,80.1,75
112/11/11,400 台中市,FL6 豌豆 甜豌豆 ,126.5,98.7,55.0,92.8,82
112/11/12,400 台中市,FL6 豌豆 甜豌豆 ,101.5,67.3,37.0,66.5,104
112/11/14,400 台中市,FL6 豌豆 甜豌豆 ,78.0,62.0,36.5,50.9,93
112/11/15,400 台中市,FL6 豌豆 甜豌豆 ,156.0,70.3,31.0,75.3,72
112/11/17,400 台中市,FL6 豌豆 甜豌豆 ,108.5,87.7,52.0,82.1,84
112/11/18,400 台中市,FL6 豌豆 甜豌豆 ,102.0,65.0,49.0,81.5,109
112/11/19,400 台中市,FL6 豌豆 甜豌豆 ,142.0,115.7,40.0,116.8,68
112/11/21,400 台中市,FL6 豌豆 甜豌豆 ,144.0,89.0,67.0,109.4,60
112/11/22,400 台中市,FL6 豌豆 甜豌豆 ,153.0,127.0,45.5,115.1,108
112/11/23,400 台中市,FL6 豌豆 甜豌豆 ,156.0,130.5,109.0,131.5,43
112/11/24,400 台中市,FL6 豌豆 甜豌豆 ,177.0,152.5,65.0,160.7,52
112/11/25,400 台中市,FL6 豌豆 甜豌豆 ,189.0,180.5,153.0,178.4,62
112/11/26,400 台中市,FL6 豌豆 甜豌豆 ,167.0,130.8,48.5,128.7,117
112/11/28,400 台中市,FL6 豌豆 甜豌豆 ,155.0,89.3,43.0,128.7,128
112/11/29,400 台中市,FL6 豌豆 甜豌豆 ,159.3,132.2,81.7,133.0,166
112/11/30,400 台中市,FL6 豌豆 甜豌豆 ,152.0,128.5,51.7,127.9,176
112/12/01,400 台中市,FL6 豌豆 甜豌豆 ,146.0,109.8,30.0,116.4,141
112/12/02,400 台中市,FL6 豌豆 甜豌豆 ,162.0,125.3,40.0,134.6,111
112/12/03,400 台中市,FL6 豌豆 甜豌豆 ,136.0,115.8,46.0,96.6,308
112/12/05,400 台中市,FL6 豌豆 甜豌豆 ,132.3,116.2,60.3,111.8,283
112/12/06,400 台中市,FL6 豌豆 甜豌豆 ,131.0,117.9,60.2,109.2,288
112/12/08,400 台中市,FL6 豌豆 甜豌豆 ,123.0,96.6,48.2,93.8,415
112/12/09,400 台中市,FL6 豌豆 甜豌豆 ,124.0,93.3,53.4,92.5,439
112/12/10,400 台中市,FL6 豌豆 甜豌豆 ,115.0,77.4,22.2,65.9,432
112/12/12,400 台中市,FL6 豌豆 甜豌豆 ,115.3,85.1,52.7,86.4,452
112/12/13,400 台中市,FL6 豌豆 甜豌豆 ,106.3,72.8,54.5,77.5,468
112/12/14,400 台中市,FL6 豌豆 甜豌豆 ,93.0,72.6,41.8,73.3,351
112/12/15,400 台中市,FL6 豌豆 甜豌豆 ,88.4,72.2,41.1,73.1,583
112/12/16,400 台中市,FL6 豌豆 甜豌豆 ,81.8,61.4,32.0,60.5,549
112/12/17,400 台中市,FL6 豌豆 甜豌豆 ,83.5,60.1,31.2,62.6,460
112/12/19,400 台中市,FL6 豌豆 甜豌豆 ,77.1,57.8,30.7,61.1,717
112/12/20,400 台中市,FL6 豌豆 甜豌豆 ,72.6,54.8,28.2,57.1,795
112/12/21,400 台中市,FL6 豌豆 甜豌豆 ,68.2,52.3,19.7,54.4,350
112/12/22,400 台中市,FL6 豌豆 甜豌豆 ,70.0,50.4,25.6,54.3,515
112/12/23,400 台中市,FL6 豌豆 甜豌豆 ,80.5,51.9,23.3,51.4,518
112/12/24,400 台中市,FL6 豌豆 甜豌豆 ,72.2,48.9,35.2,52.6,479
112/12/26,400 台中市,FL6 豌豆 甜豌豆 ,83.4,57.8,22.8,60.1,426
112/12/27,400 台中市,FL6 豌豆 甜豌豆 ,86.2,64.8,38.5,66.7,362
112/12/28,400 台中市,FL6 豌豆 甜豌豆 ,90.2,73.5,53.2,73.8,420
112/12/29,400 台中市,FL6 豌豆 甜豌豆 ,85.8,71.4,35.0,65.9,347
112/12/30,400 台中市,FL6 豌豆 甜豌豆 ,90.3,68.0,33.8,67.9,485
112/12/31,400 台中市,FL6 豌豆 甜豌豆 ,81.9,65.4,38.6,64.7,680
113/01/02,400 台中市,FL6 豌豆 甜豌豆 ,78.3,67.6,38.3,63.1,437
113/01/03,400 台中市,FL6 豌豆 甜豌豆 ,77.4,65.4,44.0,62.6,599
113/01/04,400 台中市,FL6 豌豆 甜豌豆 ,77.1,56.0,28.6,57.7,635
113/01/05,400 台中市,FL6 豌豆 甜豌豆 ,73.6,57.9,40.1,59.2,759
113/01/06,400 台中市,FL6 豌豆 甜豌豆 ,60.2,44.5,28.1,46.1,734
113/01/07,400 台中市,FL6 豌豆 甜豌豆 ,70.8,49.3,32.4,53.1,583
113/01/09,400 台中市,FL6 豌豆 甜豌豆 ,75.4,60.3,44.7,60.1,668
113/01/10,400 台中市,FL6 豌豆 甜豌豆 ,72.7,58.2,21.8,58.2,473
113/01/11,400 台中市,FL6 豌豆 甜豌豆 ,76.4,56.3,31.0,59.7,561
113/01/12,400 台中市,FL6 豌豆 甜豌豆 ,71.7,58.2,32.7,58.2,544
113/01/13,400 台中市,FL6 豌豆 甜豌豆 ,78.1,55.6,35.7,58.0,592
113/01/14,400 台中市,FL6 豌豆 甜豌豆 ,77.8,56.9,32.5,57.3,532
113/01/16,400 台中市,FL6 豌豆 甜豌豆 ,77.8,60.3,35.9,61.8,761
113/01/17,400 台中市,FL6 豌豆 甜豌豆 ,69.2,57.2,36.6,56.8,995
113/01/18,400 台中市,FL6 豌豆 甜豌豆 ,68.5,56.3,29.5,54.7,675
113/01/19,400 台中市,FL6 豌豆 甜豌豆 ,63.2,41.5,20.8,41.8,856
113/01/20,400 台中市,FL6 豌豆 甜豌豆 ,64.0,49.0,27.7,49.9,546
113/01/21,400 台中市,FL6 豌豆 甜豌豆 ,70.0,43.3,26.6,47.7,1056
113/01/23,400 台中市,FL6 豌豆 甜豌豆 ,62.1,45.8,20.9,47.0,889
113/01/24,400 台中市,FL6 豌豆 甜豌豆 ,65.6,48.0,29.8,50.9,1107
113/01/25,400 台中市,FL6 豌豆 甜豌豆 ,66.2,49.2,35.6,50.7,1266
113/01/26,400 台中市,FL6 豌豆 甜豌豆 ,69.7,53.4,34.0,53.5,1256
113/01/27,400 台中市,FL6 豌豆 甜豌豆 ,68.6,53.6,41.6,55.7,922
113/01/28,400 台中市,FL6 豌豆 甜豌豆 ,68.7,56.4,41.1,55.9,958
113/01/30,400 台中市,FL6 豌豆 甜豌豆 ,78.1,60.8,32.0,62.2,1078
113/01/31,400 台中市,FL6 豌豆 甜豌豆 ,87.9,66.2,46.2,68.3,1000
113/02/02,400 台中市,FL6 豌豆 甜豌豆 ,86.0,58.1,37.7,66.0,1941
113/02/03,400 台中市,FL6 豌豆 甜豌豆 ,87.5,59.2,29.3,64.9,1737
113/02/04,400 台中市,FL6 豌豆 甜豌豆 ,84.3,52.2,27.0,58.0,1931
113/02/05,400 台中市,FL6 豌豆 甜豌豆 ,81.9,57.9,34.4,58.8,1315
113/02/06,400 台中市,FL6 豌豆 甜豌豆 ,83.7,54.5,30.3,58.0,2331
113/02/07,400 台中市,FL6 豌豆 甜豌豆 ,100.6,67.5,46.0,75.5,1777
113/02/08,400 台中市,FL6 豌豆 甜豌豆 ,90.9,40.1,14.8,46.4,2838
113/02/09,400 台中市,FL6 豌豆 甜豌豆 ,67.8,35.0,23.1,37.2,889
113/02/15,400 台中市,FL6 豌豆 甜豌豆 ,59.8,36.3,21.2,38.7,1789
113/02/16,400 台中市,FL6 豌豆 甜豌豆 ,50.8,31.6,15.9,29.6,1980
113/02/17,400 台中市,FL6 豌豆 甜豌豆 ,52.6,32.8,16.3,33.7,1546
113/02/20,400 台中市,FL6 豌豆 甜豌豆 ,50.2,30.3,14.8,29.7,2247
113/02/21,400 台中市,FL6 豌豆 甜豌豆 ,44.5,24.8,16.6,29.0,1704
113/02/22,400 台中市,FL6 豌豆 甜豌豆 ,45.2,21.4,11.5,26.0,778
113/02/23,400 台中市,FL6 豌豆 甜豌豆 ,56.3,25.4,13.7,29.4,773
113/02/24,400 台中市,FL6 豌豆 甜豌豆 ,58.0,29.8,13.8,35.4,927
113/02/27,400 台中市,FL6 豌豆 甜豌豆 ,52.7,28.4,15.2,30.8,1042
113/02/28,400 台中市,FL6 豌豆 甜豌豆 ,60.7,33.8,15.1,31.8,821
113/02/29,400 台中市,FL6 豌豆 甜豌豆 ,60.6,37.6,18.5,36.6,976
113/03/01,400 台中市,FL6 豌豆 甜豌豆 ,56.2,31.0,18.2,35.2,722
113/03/02,400 台中市,FL6 豌豆 甜豌豆 ,66.5,39.2,24.0,40.3,922
113/03/03,400 台中市,FL6 豌豆 甜豌豆 ,61.0,38.5,20.1,37.6,962
113/03/05,400 台中市,FL6 豌豆 甜豌豆 ,70.2,42.5,26.3,44.0,739
113/03/06,400 台中市,FL6 豌豆 甜豌豆 ,69.0,42.7,31.2,45.1,825
113/03/07,400 台中市,FL6 豌豆 甜豌豆 ,68.6,41.9,27.7,44.4,733
113/03/08,400 台中市,FL6 豌豆 甜豌豆 ,72.2,48.3,32.0,48.5,528
113/03/09,400 台中市,FL6 豌豆 甜豌豆 ,69.7,42.0,28.4,47.2,813
113/03/10,400 台中市,FL6 豌豆 甜豌豆 ,65.7,43.2,30.7,46.2,679
113/03/12,400 台中市,FL6 豌豆 甜豌豆 ,77.0,49.5,32.2,53.0,562
113/03/13,400 台中市,FL6 豌豆 甜豌豆 ,80.5,51.0,35.0,53.6,547
113/03/14,400 台中市,FL6 豌豆 甜豌豆 ,88.6,58.7,35.0,59.5,436
113/03/15,400 台中市,FL6 豌豆 甜豌豆 ,94.7,53.8,30.0,54.0,236
113/03/16,400 台中市,FL6 豌豆 甜豌豆 ,88.8,64.2,51.0,72.0,391
113/03/17,400 台中市,FL6 豌豆 甜豌豆 ,97.0,71.1,51.5,72.9,345
113/03/19,400 台中市,FL6 豌豆 甜豌豆 ,90.2,65.5,31.6,67.5,485
113/03/20,400 台中市,FL6 豌豆 甜豌豆 ,94.0,61.8,32.3,60.9,623
113/03/22,400 台中市,FL6 豌豆 甜豌豆 ,91.8,70.4,40.8,69.6,635
113/03/23,400 台中市,FL6 豌豆 甜豌豆 ,93.0,62.0,41.8,71.5,587
113/03/24,400 台中市,FL6 豌豆 甜豌豆 ,84.7,66.9,36.2,66.8,657
113/03/26,400 台中市,FL6 豌豆 甜豌豆 ,71.0,46.4,30.3,49.3,657
113/03/27,400 台中市,FL6 豌豆 甜豌豆 ,73.0,39.2,20.4,47.4,415
113/03/28,400 台中市,FL6 豌豆 甜豌豆 ,80.0,54.2,27.0,62.3,169
113/03/29,400 台中市,FL6 豌豆 甜豌豆 ,81.8,50.8,19.8,60.1,492
113/03/30,400 台中市,FL6 豌豆 甜豌豆 ,63.2,35.9,18.6,42.3,586
113/03/31,400 台中市,FL6 豌豆 甜豌豆 ,77.0,29.4,12.7,45.6,391
113/04/02,400 台中市,FL6 豌豆 甜豌豆 ,66.7,30.6,10.3,36.7,975
113/04/03,400 台中市,FL6 豌豆 甜豌豆 ,88.8,46.6,28.2,60.6,478
113/04/06,400 台中市,FL6 豌豆 甜豌豆 ,80.8,65.6,29.2,64.3,771
113/04/07,400 台中市,FL6 豌豆 甜豌豆 ,72.2,42.0,25.2,48.5,336
113/04/09,400 台中市,FL6 豌豆 甜豌豆 ,79.8,51.8,26.5,61.3,592
113/04/10,400 台中市,FL6 豌豆 甜豌豆 ,74.0,49.9,19.5,52.7,532
113/04/11,400 台中市,FL6 豌豆 甜豌豆 ,88.0,64.0,43.0,56.6,300
113/04/12,400 台中市,FL6 豌豆 甜豌豆 ,52.0,45.7,26.0,48.4,141
113/04/13,400 台中市,FL6 豌豆 甜豌豆 ,89.7,49.3,43.3,65.7,335
113/04/14,400 台中市,FL6 豌豆 甜豌豆 ,45.0,20.0,10.0,19.3,14
113/04/16,400 台中市,FL6 豌豆 甜豌豆 ,98.5,78.3,34.0,71.0,234
113/04/17,400 台中市,FL6 豌豆 甜豌豆 ,109.0,75.0,57.0,93.3,70
113/04/18,400 台中市,FL6 豌豆 甜豌豆 ,90.0,84.0,78.0,87.5,53
113/04/19,400 台中市,FL6 豌豆 甜豌豆 ,104.0,97.0,72.0,97.6,116
113/04/20,400 台中市,FL6 豌豆 甜豌豆 ,93.5,78.8,42.0,77.9,104
113/04/21,400 台中市,FL6 豌豆 甜豌豆 ,86.0,74.0,62.0,78.4,22
113/04/23,400 台中市,FL6 豌豆 甜豌豆 ,87.0,85.0,83.0,86.4,83
113/04/24,400 台中市,FL6 豌豆 甜豌豆 ,75.0,59.0,55.0,63.2,91
113/04/25,400 台中市,FL6 豌豆 甜豌豆 ,68.0,66.5,65.0,66.5,28
113/04/26,400 台中市,FL6 豌豆 甜豌豆 ,89.0,60.5,60.0,77.2,110
113/04/27,400 台中市,FL6 豌豆 甜豌豆 ,101.5,95.5,60.0,96.4,171
113/04/28,400 台中市,FL6 豌豆 甜豌豆 ,46.0,46.0,46.0,46.0,8
113/04/30,400 台中市,FL6 豌豆 甜豌豆 ,83.0,65.0,50.0,66.2,30
113/05/01,400 台中市,FL6 豌豆 甜豌豆 ,61.0,35.5,10.0,35.5,20
113/05/03,400 台中市,FL6 豌豆 甜豌豆 ,89.0,78.0,30.0,70.9,46
113/05/07,400 台中市,FL6 豌豆 甜豌豆 ,155.0,97.0,66.0,115.9,45
113/05/08,400 台中市,FL6 豌豆 甜豌豆 ,97.0,97.0,97.0,97.0,20
113/05/09,400 台中市,FL6 豌豆 甜豌豆 ,99.0,91.0,35.0,81.8,39
113/05/12,400 台中市,FL6 豌豆 甜豌豆 ,96.0,90.5,85.0,91.2,25
113/05/14,400 台中市,FL6 豌豆 甜豌豆 ,113.0,113.0,113.0,113.0,26
113/05/16,400 台中市,FL6 豌豆 甜豌豆 ,90.0,90.0,90.0,90.0,12
113/05/18,400 台中市,FL6 豌豆 甜豌豆 ,95.0,95.0,95.0,95.0,9
113/05/19,400 台中市,FL6 豌豆 甜豌豆 ,90.0,90.0,90.0,90.0,11
113/05/21,400 台中市,FL6 豌豆 甜豌豆 ,87.0,87.0,87.0,87.0,13
113/05/22,400 台中市,FL6 豌豆 甜豌豆 ,55.0,55.0,55.0,55.0,13
113/05/24,400 台中市,FL6 豌豆 甜豌豆 ,65.0,41.0,17.0,43.5,29
113/05/26,400 台中市,FL6 豌豆 甜豌豆 ,34.0,27.0,20.0,26.5,15
113/05/31,400 台中市,FL6 豌豆 甜豌豆 ,42.0,35.0,10.0,30.1,35
113/06/01,400 台中市,FL6 豌豆 甜豌豆 ,108.0,8.0,8.0,72.9,74
113/06/02,400 台中市,FL6 豌豆 甜豌豆 ,98.0,95.5,93.0,95.5,144
113/06/04,400 台中市,FL6 豌豆 甜豌豆 ,90.0,80.0,70.0,75.0,48
113/06/05,400 台中市,FL6 豌豆 甜豌豆 ,88.0,88.0,88.0,88.0,84
113/06/06,400 台中市,FL6 豌豆 甜豌豆 ,66.0,66.0,66.0,66.0,48
113/10/09,400 台中市,FL6 豌豆 甜豌豆 ,230.0,230.0,230.0,230.0,11
113/10/12,400 台中市,FL6 豌豆 甜豌豆 ,170.0,170.0,170.0,170.0,4
113/10/15,400 台中市,FL6 豌豆 甜豌豆 ,209.0,209.0,209.0,209.0,15
113/10/18,400 台中市,FL6 豌豆 甜豌豆 ,206.0,185.5,165.0,187.0,28
113/10/19,400 台中市,FL6 豌豆 甜豌豆 ,217.0,183.0,166.0,188.3,64
113/10/20,400 台中市,FL6 豌豆 甜豌豆 ,165.0,149.0,134.0,148.9,73
113/10/22,400 台中市,FL6 豌豆 甜豌豆 ,95.0,95.0,95.0,95.0,45
113/10/23,400 台中市,FL6 豌豆 甜豌豆 ,175.0,171.5,168.0,171.5,40
113/10/25,400 台中市,FL6 豌豆 甜豌豆 ,135.0,135.0,135.0,135.0,15
113/10/26,400 台中市,FL6 豌豆 甜豌豆 ,165.0,136.0,70.0,127.6,37
113/10/27,400 台中市,FL6 豌豆 甜豌豆 ,180.0,166.7,125.0,160.0,80
113/10/29,400 台中市,FL6 豌豆 甜豌豆 ,158.0,141.5,125.0,135.6,25
113/10/30,400 台中市,FL6 豌豆 甜豌豆 ,165.0,130.0,100.0,128.0,74
113/10/31,400 台中市,FL6 豌豆 甜豌豆 ,112.0,112.0,112.0,112.0,15
113/11/02,400 台中市,FL6 豌豆 甜豌豆 ,154.0,148.5,143.0,149.1,29
113/11/03,400 台中市,FL6 豌豆 甜豌豆 ,143.5,115.6,80.0,124.1,141
113/11/05,400 台中市,FL6 豌豆 甜豌豆 ,172.0,127.0,60.5,133.1,118
113/11/06,400 台中市,FL6 豌豆 甜豌豆 ,53.0,43.5,30.0,41.2,49
113/11/07,400 台中市,FL6 豌豆 甜豌豆 ,130.0,109.0,30.0,100.6,64
113/11/08,400 台中市,FL6 豌豆 甜豌豆 ,125.0,75.0,67.0,100.1,37
113/11/09,400 台中市,FL6 豌豆 甜豌豆 ,179.0,120.3,80.0,129.0,67
113/11/10,400 台中市,FL6 豌豆 甜豌豆 ,134.0,105.0,75.0,104.6,81
113/11/12,400 台中市,FL6 豌豆 甜豌豆 ,148.5,110.0,77.5,113.2,95
113/11/13,400 台中市,FL6 豌豆 甜豌豆 ,128.0,121.0,35.0,114.3,60
113/11/14,400 台中市,FL6 豌豆 甜豌豆 ,125.0,76.0,59.0,95.3,48
113/11/15,400 台中市,FL6 豌豆 甜豌豆 ,132.0,107.5,96.5,113.9,120
113/11/16,400 台中市,FL6 豌豆 甜豌豆 ,145.0,106.0,59.5,110.8,64
113/11/17,400 台中市,FL6 豌豆 甜豌豆 ,129.0,113.5,90.0,115.5,80
113/11/19,400 台中市,FL6 豌豆 甜豌豆 ,158.0,141.3,90.0,143.3,70
113/11/20,400 台中市,FL6 豌豆 甜豌豆 ,158.0,140.0,105.0,138.1,67
113/11/22,400 台中市,FL6 豌豆 甜豌豆 ,168.0,141.5,114.0,140.9,84
113/11/23,400 台中市,FL6 豌豆 甜豌豆 ,153.3,127.0,73.0,123.7,168
113/11/24,400 台中市,FL6 豌豆 甜豌豆 ,164.0,158.5,153.0,161.1,54
113/11/26,400 台中市,FL6 豌豆 甜豌豆 ,140.5,129.3,62.5,115.7,100
113/11/27,400 台中市,FL6 豌豆 甜豌豆 ,158.0,133.3,50.0,138.1,101
113/11/28,400 台中市,FL6 豌豆 甜豌豆 ,180.0,172.5,126.0,171.6,79
113/11/29,400 台中市,FL6 豌豆 甜豌豆 ,180.0,163.0,60.0,150.7,28
113/11/30,400 台中市,FL6 豌豆 甜豌豆 ,188.0,136.4,75.0,142.0,137
113/12/01,400 台中市,FL6 豌豆 甜豌豆 ,190.0,156.3,61.0,165.2,117
113/12/03,400 台中市,FL6 豌豆 甜豌豆 ,203.0,129.0,105.0,152.4,43
113/12/04,400 台中市,FL6 豌豆 甜豌豆 ,205.0,128.3,47.0,140.8,48
113/12/05,400 台中市,FL6 豌豆 甜豌豆 ,244.0,196.0,97.0,196.1,65
113/12/06,400 台中市,FL6 豌豆 甜豌豆 ,224.0,169.3,80.5,184.9,200
113/12/07,400 台中市,FL6 豌豆 甜豌豆 ,253.0,116.7,55.0,150.4,59
113/12/08,400 台中市,FL6 豌豆 甜豌豆 ,194.3,168.0,98.7,154.6,189
113/12/10,400 台中市,FL6 豌豆 甜豌豆 ,201.0,165.0,132.0,179.2,83
113/12/11,400 台中市,FL6 豌豆 甜豌豆 ,194.7,131.6,76.3,147.5,197
113/12/12,400 台中市,FL6 豌豆 甜豌豆 ,201.0,144.7,87.5,155.9,89
113/12/13,400 台中市,FL6 豌豆 甜豌豆 ,231.0,225.0,200.0,224.1,69
113/12/14,400 台中市,FL6 豌豆 甜豌豆 ,218.5,138.2,74.0,157.9,135
113/12/15,400 台中市,FL6 豌豆 甜豌豆 ,166.0,149.7,120.0,147.7,76
113/12/17,400 台中市,FL6 豌豆 甜豌豆 ,212.5,150.7,26.5,174.5,222
113/12/18,400 台中市,FL6 豌豆 甜豌豆 ,221.0,199.5,178.0,198.1,15
113/12/19,400 台中市,FL6 豌豆 甜豌豆 ,231.0,225.5,220.0,227.6,13
113/12/20,400 台中市,FL6 豌豆 甜豌豆 ,228.0,215.2,170.0,213.4,134
113/12/21,400 台中市,FL6 豌豆 甜豌豆 ,246.0,159.2,106.0,198.6,114
113/12/22,400 台中市,FL6 豌豆 甜豌豆 ,199.3,170.2,149.3,176.1,158
113/12/24,400 台中市,FL6 豌豆 甜豌豆 ,198.7,170.2,103.7,175.2,229
113/12/25,400 台中市,FL6 豌豆 甜豌豆 ,178.5,153.5,136.0,155.8,123
113/12/27,400 台中市,FL6 豌豆 甜豌豆 ,168.6,144.7,104.8,144.9,475
113/12/28,400 台中市,FL6 豌豆 甜豌豆 ,157.2,127.2,84.2,126.1,466
113/12/29,400 台中市,FL6 豌豆 甜豌豆 ,136.0,118.8,91.8,111.7,262
113/12/31,400 台中市,FL6 豌豆 甜豌豆 ,141.2,118.9,69.8,124.2,397
114/01/01,400 台中市,FL6 豌豆 甜豌豆 ,125.2,114.5,74.8,112.5,290
114/01/02,400 台中市,FL6 豌豆 甜豌豆 ,126.0,109.3,100.0,108.6,99
114/01/03,400 台中市,FL6 豌豆 甜豌豆 ,128.3,116.3,64.3,109.7,235
114/01/04,400 台中市,FL6 豌豆 甜豌豆 ,120.6,96.4,46.8,87.8,421
